lumpy,x,y,region,country,cld,dtr,frs,pet,pre,tmn,tmp,tmx,vap,wet,elevation,dominant_land_cover,X5_Ct_2010_Da,X5_Bf_2010_Da
1,19.122602,43.155515,Europe,Montenegro,76.9,6.0,26.87,0.8,52.7,-5.6,-2.6,0.4,3.4,9.06,184,4,645.6373083,0.0
1,19.107739,42.553753,Europe,Montenegro,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0
1,19.785956,42.736248,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.756191,43.036942,Europe,Montenegro,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0
1,19.860373,42.837934,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.583587,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.940754,42.600134,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.259364,42.43042,Europe,Montenegro,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.524081,42.820475,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.940754,42.600134,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,18.841038,43.154137,Europe,Montenegro,75.4,6.0,26.77,0.8,55.8,-5.5,-2.5,0.5,3.4,9.26,205,8,0.0,0.0
1,19.094363,42.95778,Europe,Montenegro,76.3,6.0,26.09,0.9,73.1,-4.8,-1.8,1.2,3.5,9.6,176,4,394.7467143,0.0
1,19.583587,42.960077,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.524081,42.820475,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,19.122602,43.155515,Europe,Montenegro,76.9,6.0,26.87,0.8,52.7,-5.6,-2.6,0.4,3.4,9.06,184,4,645.6373083,0.0
1,20.167063,42.840839,Europe,Montenegro,81.1,5.8,26.19,0.7,46.1,-4.9,-2.0,0.9,4.0,8.71,176,2,1079.566566,0.0
1,19.860373,42.837934,Europe,Montenegro,78.7,5.8,27.59,0.9,65.2,-6.4,-3.5,-0.6,2.8,9.83,157,4,548.1908323,0.0
1,18.956166,42.780473,Europe,Montenegro,73.3,6.1,24.82,0.8,83.2,-3.6,-0.5,2.6,4.1,9.54,186,4,394.3600409,0.0
1,19.756191,43.036942,Europe,Montenegro,79.9,6.1,25.57,0.7,51.7,-4.3,-1.2,1.9,4.1,8.89,186,4,363.4449205,0.0
1,56.535,51.783,Europe,Russian Federation,57.5,8.7,31.0,0.2,13.9,-20.3,-15.9,-11.6,1.5,8.4,170,2,504.5607113,0.001951554
1,56.10634,51.879006,Europe,Russian Federation,58.7,8.5,31.0,0.2,14.7,-19.6,-15.3,-11.1,1.5,8.55,155,2,292.3773899,0.000759496
1,19.44,-28.69,Africa,Namibia,26.6,16.6,0.0,7.3,16.3,19.2,27.5,35.8,13.5,4.22,155,8,36.30591556,0.0
1,19.44,-28.69,Africa,Namibia,26.6,16.6,0.0,7.3,16.3,19.2,27.5,35.8,13.5,4.22,155,8,36.30591556,0.0
1,49.214036,53.878185,Europe,Russian Federation,71.3,6.0,31.0,0.1,44.7,-15.0,-12.0,-9.0,2.2,21.6,148,2,226.2195144,0.00409997
1,15.69,-20.44,Africa,Namibia,57.5,14.7,0.0,4.9,83.0,17.1,24.4,31.8,15.2,11.9,169,3,200.1550243,0.0
1,14.0,-18.19,Africa,Namibia,67.5,8.9,0.0,3.8,74.0,14.5,18.9,23.4,13.5,8.0,192,3,353.3403055,0.0
1,14.81,-19.31,Africa,Namibia,62.5,11.3,0.0,4.4,69.0,16.2,21.8,27.5,14.1,10.0,184,3,168.926649,0.0
1,18.19,-25.19,Africa,Namibia,36.3,14.8,0.0,6.7,39.0,20.2,27.6,35.0,14.1,6.5,181,3,68.6338855,0.0
1,18.19,-26.69,Africa,Namibia,34.8,15.9,0.0,7.2,33.0,19.7,27.6,35.6,13.3,6.51,161,8,19.48375335,0.0
1,16.33,-17.51,Africa,Namibia,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0
1,15.94,-17.79,Africa,Namibia,67.5,12.8,0.0,4.4,108.0,18.8,25.2,31.6,17.3,10.4,183,3,4374.078665,0.0
1,17.31,-18.44,Africa,Namibia,66.3,13.5,0.0,4.3,123.0,19.3,26.0,32.8,18.8,13.3,182,3,651.9004256,0.0
1,16.33,-17.51,Africa,Namibia,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0
1,16.72,-18.31,Africa,Namibia,66.3,13.5,0.0,4.4,116.0,19.1,25.8,32.6,18.0,12.7,184,3,679.9369046,0.0
1,53.762398,53.982737,Europe,Russian Federation,65.5,7.6,31.0,0.2,28.1,-18.5,-14.7,-10.9,1.6,14.45,159,2,435.5378945,0.001359374
1,21.4578,39.2956,Europe,Greece,56.8,8.0,15.26,0.8,122.3,1.0,5.0,9.0,6.5,12.25,203,4,116.2324535,2.29e-11
1,47.044996,50.723132,Europe,Russian Federation,72.8,6.8,30.86,0.2,35.9,-12.5,-9.1,-5.7,2.8,12.47,150,2,225.2605173,0.000317444
1,43.64954,51.109974,Europe,Russian Federation,77.8,6.0,30.82,0.2,48.8,-12.3,-9.3,-6.3,2.8,11.74,157,2,249.2826187,0.000180705
1,50.775044,53.70315,Europe,Russian Federation,67.2,6.3,31.0,0.1,47.0,-16.1,-12.9,-9.8,2.0,18.65,144,2,224.6525478,0.001929675
1,49.562929,52.992708,Europe,Russian Federation,70.8,6.5,31.0,0.1,41.0,-15.3,-12.0,-8.8,2.2,17.13,158,2,170.7139539,0.001472443
1,16.69,-18.56,Africa,Namibia,63.8,14.0,0.0,4.5,111.0,19.1,26.1,33.1,18.0,13.4,181,3,0.0,0.0
1,16.2,-17.97,Africa,Namibia,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0
1,15.81,-17.56,Africa,Namibia,67.5,12.8,0.0,4.4,108.0,18.8,25.2,31.6,17.3,10.4,183,3,4374.078665,0.0
1,16.5,-18.4,Africa,Namibia,66.3,13.5,0.0,4.4,116.0,19.1,25.8,32.6,18.0,12.7,184,3,679.9369046,0.0
1,16.56,-18.06,Africa,Namibia,66.3,13.5,0.0,4.4,116.0,19.1,25.8,32.6,18.0,12.7,184,3,679.9369046,0.0
1,16.46,-18.45,Africa,Namibia,66.3,13.3,0.0,4.4,108.0,19.2,25.8,32.5,17.8,12.0,183,3,1855.0008,0.0
1,16.02,-17.87,Africa,Namibia,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0
1,16.12,-17.92,Africa,Namibia,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0
1,19.31,-17.81,Africa,Angola,67.5,12.4,0.0,3.9,152.0,18.6,24.8,31.0,20.7,14.8,184,3,243.3585319,0.0
1,16.32,-18.45,Africa,Namibia,66.3,13.3,0.0,4.4,108.0,19.2,25.8,32.5,17.8,12.0,183,3,1855.0008,0.0
1,16.18,-17.73,Africa,Namibia,67.5,13.1,0.0,4.3,112.0,19.1,25.6,32.2,17.8,11.2,182,3,2046.742155,0.0
1,16.72,-18.31,Africa,Namibia,66.3,13.5,0.0,4.4,116.0,19.1,25.8,32.6,18.0,12.7,184,3,679.9369046,0.0
1,18.31,-19.81,Africa,Namibia,63.8,12.6,0.0,4.2,125.0,18.0,24.3,30.6,17.2,15.5,178,3,279.8628121,0.0
1,18.81,-21.06,Africa,Namibia,60.0,13.7,0.0,4.6,93.0,18.3,25.1,32.0,17.1,13.7,191,3,320.6507895,0.0
1,18.14,-21.04,Africa,Namibia,60.0,13.8,0.0,4.6,92.0,17.9,24.8,31.7,15.9,14.0,192,3,325.0451996,0.0
1,19.94,-17.94,Africa,Namibia,67.5,12.2,0.0,3.9,157.0,18.4,24.5,30.6,21.1,15.1,181,3,154.5152331,0.0
1,19.69,-18.06,Africa,Namibia,66.3,12.2,0.0,4.0,146.8,19.1,25.2,31.3,21.6,14.84,184,3,272.3035181,0.0
1,18.81,-23.56,Africa,Namibia,43.8,14.2,0.0,5.7,53.0,19.1,26.2,33.3,15.5,9.5,184,3,71.21063901,0.0
1,19.96,-18.35,Africa,Namibia,66.3,12.2,0.0,4.0,146.8,19.1,25.2,31.3,21.6,14.84,184,3,272.3035181,0.0
1,55.3434,51.0997,Europe,Russian Federation,58.2,8.1,31.0,0.3,14.6,-18.7,-14.6,-10.6,1.5,7.99,155,2,238.1004377,0.001229502
1,55.726,51.6714,Europe,Russian Federation,59.5,8.3,31.0,0.3,15.8,-18.9,-14.7,-10.6,1.5,8.88,151,2,277.8678033,0.000568877
1,56.71282,51.39945,Europe,Russian Federation,59.3,8.7,31.0,0.2,12.6,-19.8,-15.4,-11.1,1.5,6.18,169,2,197.0824381,0.0
1,46.875,51.273,Europe,Russian Federation,75.2,6.4,30.78,0.2,46.1,-12.1,-8.9,-5.7,2.8,13.12,149,3,310.2914362,0.00160353
1,20.127361,41.51844,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.127361,41.51844,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.127361,41.51844,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.127361,41.51844,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.127361,41.51844,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.542165,42.011851,Europe,Albania,81.2,6.3,27.14,0.8,57.7,-5.9,-2.7,0.5,3.4,10.57,144,4,0.0,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.5789,41.0503,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.601714,41.050567,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.632426,41.027939,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.55905,41.041167,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,19.78507,41.389714,Europe,Albania,71.1,8.3,12.33,0.9,103.8,2.1,6.2,10.4,6.9,11.11,170,2,1531.08631,0.0
1,20.47591,41.698409,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.47591,41.698409,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.47591,41.698409,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.47591,41.698409,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.47591,41.698409,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.425,41.5169,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.425,41.5169,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.455143,41.816134,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.455143,41.816134,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.455143,41.816134,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.455143,41.816134,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.455143,41.816134,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,19.396799,41.914144,Europe,Albania,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.978714,40.936697,Europe,Albania,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0
1,19.978714,40.936697,Europe,Albania,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0
1,19.978714,40.936697,Europe,Albania,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0
1,19.978714,40.936697,Europe,Albania,71.9,8.4,8.31,1.1,112.3,3.7,7.9,12.1,7.5,10.82,155,2,2595.57264,0.0
1,20.469019,42.180924,Europe,Albania,82.0,6.0,26.09,0.7,71.6,-4.8,-1.8,1.2,3.8,10.45,151,4,1140.51243,0.0
1,19.4333,42.2,Europe,Albania,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.4333,42.2,Europe,Albania,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.4333,42.2,Europe,Albania,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.4333,42.2,Europe,Albania,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.4333,42.2,Europe,Albania,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.4333,42.2,Europe,Albania,71.8,7.0,13.65,0.8,121.5,1.6,5.1,8.6,6.4,9.73,147,11,0.0,0.0
1,19.547937,42.302799,Europe,Albania,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0
1,19.547937,42.302799,Europe,Albania,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0
1,19.547937,42.302799,Europe,Albania,78.0,5.9,26.58,0.9,78.4,-5.3,-2.3,0.7,3.1,10.44,152,4,808.1463792,0.0
1,20.458511,41.916958,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.445879,40.949295,Europe,Albania,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0
1,20.445879,40.949295,Europe,Albania,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0
1,20.445879,40.949295,Europe,Albania,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0
1,20.730335,40.418043,Europe,Albania,71.1,7.3,25.15,0.7,89.5,-3.9,-0.2,3.5,4.3,11.33,192,4,452.0704967,0.0
1,20.394612,41.869161,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,19.894755,41.656342,Europe,Albania,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
1,19.894755,41.656342,Europe,Albania,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
1,19.894755,41.656342,Europe,Albania,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
1,19.894755,41.656342,Europe,Albania,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
1,19.525083,41.945408,Europe,Albania,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
1,20.389364,41.995731,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.253265,40.969276,Europe,Albania,78.0,7.3,23.68,0.8,93.4,-2.6,1.1,4.8,4.8,11.21,191,4,462.5688405,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,19.997244,41.595927,Europe,Albania,73.6,7.7,14.72,0.8,117.4,1.2,5.0,8.9,6.5,10.6,150,4,950.6556718,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.0089,41.6103,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
1,20.055006,41.621262,Europe,Albania,81.0,6.6,24.49,0.8,79.1,-3.3,0.0,3.3,4.4,10.8,131,4,1087.326487,0.0
